Lambda,Absorption
476.65857337801106,0.006829069523937424
475.794151030971,0.0033497700804798617
474.9295874286013,0.004265502967309336
474.2090100417597,0.004586672992368287
473.3441881379564,0.0054480494315934935
472.47922570617624,0.0034432191946891077
471.6141230032126,0.002926482728134105
470.7488802858995,0.0036631487014491928
470.0277379180552,0.006193323573946061
469.1622391749626,0.008992637567053343
468.29660114544424,0.008842543706988263
467.43082408649326,0.009258871262975105
466.56490825514476,0.008480125139885736
465.6988539084743,0.013843034746367692
464.9770363280963,0.021073179216897518
464.1107287044891,0.02359791930529248
463.2442832941647,0.02520217353468808
462.3777003543567,0.030255436986380207
461.51098014233884,0.03147667598333441
460.7886086239136,0.03270814669979229
459.92163741451066,0.03211966346847212
459.05452966206224,0.02937008172721749
458.1872856239976,0.026438255751523008
457.31990555778737,0.026558433868546505
456.59698511133644,0.025059083912309706
455.72935632903386,0.01797081371420126
454.8615922483037,0.01362120578478368
453.99369312677055,0.016112294666690785
453.12565922209933,0.011648968518933782
452.2574907919947,0.006373053748180154
451.53391452370585,0.004502062937607744
450.66550013308876,0.004319447321674876
449.7969519474185,0.002190873542930087
448.9282702245523,0.005851836905396421
448.05945522238727,0.005505736281925778
447.33534109609496,0.0034842552979878457
446.4662824184961,0.0026128935623899127
445.5970911925216,0.004315781744915024
444.7277676762194,0.0032563998447704785
443.85831212767755,0.0035758772715391396
443.13366516548956,0.004564374417356455
442.2639682282823,0.006477667732766657
441.39413999029597,0.008025429662997017
440.52418070976836,0.0039016034241948173
439.65409064497544,0.0009509429977277526
438.78387005423275,0.004355467270668312
438.05858670767935,0.0031438818681934436
437.1881274903922,0.0048591595394598276
436.31753847925836,0.00030870170092433776
435.44681993274133,0.004543886908506024
434.5759721093425,0.008250269938875168
433.8501670231929,0.009459877665250978
432.97908286369193,0.007517775150834374
432.1078701599391,0.005676745031572613
431.2365291705831,0.006824156050426869
430.36506015431047,0.007192625320317386
429.49346336984587,0.019497099850940634
428.7670353021062,0.013950019861376643
427.8952049480472,0.012589727604783545
427.0232475590548,0.008826587254587745
426.1511633939987,0.011027232446742427
425.278952711786,0.007617964403676581
424.5520140183734,0.006305651544325335
423.6795720606045,0.006418819412197822
422.80700431945326,0.0006108538882201549
421.9343110539705,0.005398783507279686
421.061492523244,0.008777693966004281
420.3340482458559,0.004680431925743838
419.46100073521546,0.0042590909060495445
418.58782869361585,0.004506243660550362
417.7145323802874,0.0039943846368578105
416.8411120544973,0.005201481207601793
415.967567975549,0.00188722225274082
415.23952022986344,-0.002840713093688495
414.36574994371756,-0.005607519877913696
413.4918566393072,-0.00038973688694804285
412.61784057607684,0.0006964476270335912
411.7437020135073,0.0031201915828575834
411.01515982270956,-0.002278963879447914
410.14079735206786,-0.001658248150678807
409.2663131174797,0.007469165574586471
408.3917073785647,-0.0022497274638344127
407.5169803949788,0.0012015524198797285
406.7879488118874,-0.008150933033281408
405.9130002209081,-0.0018392534397971682
405.0379311211444,0.0037682904630616867
404.16274177239023,0.012832382421192105
403.28743243447406,0.008800616275715711
402.41200336726087,0.0016216124306523787
401.68238787220776,0.006546445932210001
400.8067399763276,0.002034518202631798
399.9309730876267,0.00851358402176047
399.05508746610525,-6.654500783103075e-05
398.17908337179944,0.004652446879567389
397.44898964746136,0.009436168475273503
396.57276902853795,0.010433267578500873
395.6964306737887,0.0074443122680458605
394.81997484338393,0.012273672731880987
393.94340179752874,0.009359578607905435
393.2128349074852,0.016454141367525776
392.3360476425634,0.0009543952984960199
391.4591438996277,-0.009162966977927527
390.58212393901624,-0.012862535572293778
389.7049880211013,-0.0036750729443070784
388.82773640629,-0.007044198069279724
388.0966052022683,-0.0004127430376751671
387.2191421529291,0.0012397781534772565
386.3415641446997,0.013234075806330863
385.4638714381185,0.002821835965587759
384.58606429375726,-0.005732201927042113
383.85447111038803,-0.009563371090356928
382.9764548403078,-0.0002425822321455411
382.0983248709199,-0.013358009741372705
381.22008146292694,0.017333707163256717
380.3417248770646,0.010491899001089065
379.4632553741021,-0.014866954196429307
378.7311113870041,0.001009045000377316
377.85243554674554,-0.0004529487162171291
376.9736475284153,0.002933741142904107
376.0947475929109,-0.0028741713822322498
375.21573600116307,0.00918754275364892
374.4831412366809,0.004721664702368643
373.603925619625,-0.02331430984682661
372.724599085809,-0.01159224712726264
371.84516189629016,-0.01338138007795593
370.965614312159,-0.02462534152611508
370.23257385121804,0.002714365382562465
369.35282455518177,0.013480955733796986
368.47296560446625,0.009316080910730752
367.59299726028695,0.02884127734757984
366.7129197838918,0.018143012005161472
365.8327334365609,0.004203052036280452
365.0991618370104,-0.002175840217272642
364.21877657167437,0.005552536035687488
363.3382831758721,-0.009314593680761644
362.45768191100746,-0.023911084060783495
361.57697303851626,-0.018914904907618775
360.8429669664716,-0.009416919802223282
359.96206149244426,-0.0028000186065844715
359.0810491516984,0.00938128523246292
358.19993020579153,0.0020236721144791673
357.3187049163134,0.002446161365940082
356.5842694624882,0.008527105056339157
355.70284988930666,0.0035160183148465465
354.8213247138952,0.005155156895676243
353.939694197964,0.017808999197228753
353.05795860325424,-0.006327750353010352
352.1761181915386,0.008248428491605356
351.4411713021068,-0.013603739677658317
350.5591394058649,0.006669583133607885
349.6770034344748,-0.003717777003664098
348.7947636498279,-0.0039103888468905055
347.9124203138464,-0.014033690895312236
347.1770552877996,-0.0015813344649593818
346.29452278807685,-0.0034803719305102707
345.41188747929914,0.008086006229062772
344.5291496235062,0.004227093883192562
343.64630948276823,-0.0027625682722051564
342.9105314202451,-0.004169716755445742
342.0275044378628,0.004471138268686392
341.144375913232,-0.000571747170715674
340.2611461085388,0.0057835268142249424
339.3778152859993,-0.003048388635467174
338.4943837078598,0.007938738235610211
337.75811394921186,0.00043897023252790167
336.874498333683,0.003352805663610005
335.990782705747,-0.0035466651116301076
335.10696732776444,0.007574190819559713
334.22305246212505,0.0021578883672131537
333.4863809325652,-0.0030508792571735614
332.6022843544717,0.014608565627990334
331.71808903232005,0.004204302503063629
330.8337952286129,-0.001925578256377312
329.94940320588245,-0.0052472966223608706
329.06491322668995,0.0012014531664351871
328.32776360562156,0.007398492916484409
327.4430947216079,0.004666381344956601
326.55832862521356,0.008155671476681108
325.6734655791101,-0.00044325864103282207
324.788505845999,0.009612418262649062
324.0509657331546,0.007798356434495163
323.16582942291757,0.0027904044105045017
322.280597170148,0.0036143769845856954
321.39526923765686,-0.00932919155314074
320.5098458882827,0.007853754928103467
319.77192039888604,0.0075543555743098
318.8863228013058,0.0050007973704854925
318.0006305317069,0.00044216250231802524
317.1148438530368,0.0023631989183606405
316.2289630282708,-0.003371961572242067
315.34298832041173,0.0029285495487927056
314.6046045373742,-0.003622580028470683
313.71845839368217,0.008890073886824834
312.832219112224,0.0020412095097150787
311.9458869561095,0.004175330893896591
311.0594621884759,-0.004609043948980357
310.3207043270637,0.004819282834105725
309.4341104551621,0.002730409922432954
308.54742471744595,0.0023452635877292296
307.6606473771571,-0.004976552142260561
306.77377869756526,0.006506043635176411
306.0346518814479,-0.010646939567179395
305.1476164303259,-0.0064227490981608355
304.2604903859776,0.006429339245517449
303.37327401177606,-0.009912391983584264
302.4859675711211,0.0024863777422621954
301.5985713274386,0.0006965588284223927
300.8590060482364,-0.006963176875069125
299.97144584993623,0.00486004540282405
299.08379659512843,0.004504449046465646
298.19605854734107,-0.004094733911937392
297.308231970129,0.0037842107852273936
296.5683090526345,-0.007136853871450506
295.68032085607354,-0.0026276904617783888
294.79224487696837,0.0037042563719898256
293.9040813789734,-0.0007605559735883709
293.0158306257698,0.00494964795189609
292.27555520173325,-0.002521406992981752
291.387145165571,-0.003634280284191177
290.49864862143636,-0.010663818133460859
289.6100658331094,-6.381595062230047e-05
288.72139706439503,0.006028163583138443
287.83264257912424,0.002342185893697154
287.09194855383237,0.007519992315068081
286.2030376068537,0.011290884581531912
285.31404169097743,0.002713745097313882
284.4249610701318,-0.00038178202156772883
283.53579600827004,0.0026769291398251495
282.7947608102775,0.00018997765376039182
281.9054416255141,-0.002664804621402729
281.01603874773747,-0.006046716619354118
280.12655244099653,-0.0026554944430393812
279.23698296936504,-0.0070292575505670205
278.34733059694145,-0.0014134148470359394
277.6058904834783,0.002290436688732735
276.7160868122722,-0.0016699617404024726
275.8262009886859,-0.010077382919242678
274.93623327691125,-0.001470715309437539
274.04618394116505,0.00323175099168275
273.30441400036756,-0.0022185621872278494
272.41421570698276,0.0016011292921797732
271.5239365383712,0.0007055067727916307
270.63357675884214,-0.0013346413602612756
269.743136632728,0.000382566665732868
269.0010420091557,0.004785604231570841
268.1104552675801,-0.0027562009905384103
267.219788928492,0.009717142074391873
266.3290432563157,-0.008430800228154655
265.4382185154987,0.00771277237118115
264.54731497051176,0.0029199886499321303
263.80483534287845,-0.006014134663275443
262.9137880105478,-0.0002545336712463209
262.02266262350844,0.00616473006450367
261.13145944632066,0.005668035374001026
260.2401787435679,-0.00141923880159434
259.4973857945893,0.002829658981258273
258.605963648892,0.0046587463772108755
257.7144647274073,0.004646876654754394
257.5658741280975,0.006149608289182812
